city,date,fare,ride_id
Lake Sarashire,2016-05-10 04:34:45,43.85,8243797091475
East Douglas,2016-03-04 15:34:23,43.62,8271162283323
Lisaville,2016-07-16 10:17:40,43.0,0985334613129
Lake Jeffreyland,2016-05-15 08:54:22,4.15,5569007322768
Lake Stevenbury,2016-07-12 16:11:02,15.23,1560212848078
West Alexis,2016-06-15 14:21:54,5.65,1990600229279
New Christine,2016-02-26 18:57:25,11.55,7847311968284
Zimmermanmouth,2016-08-19 14:31:49,14.36,7886293230125
Rodriguezburgh,2016-04-23 03:18:27,19.7,0411248132468
Kimberlychester,2016-07-08 21:18:10,39.59,4141440176194
Smithhaven,2016-01-09 04:34:29,41.46,2306412951526
Wiseborough,2016-01-21 15:43:03,18.28,9676818789300
Smithhaven,2016-11-02 23:37:03,4.57,7025973384561
South Louis,2016-10-06 03:17:06,39.52,0538681001868
Russellport,2016-03-28 03:39:11,4.84,3612459319748
Fosterside,2016-11-22 10:37:25,37.92,4368027144340
Port Johnstad,2016-10-19 06:35:29,28.5,3437920874423
New Maryport,2016-06-27 15:45:11,38.12,3785390249624
Pearsonberg,2016-01-02 09:50:27,13.8,3286332823129
Kelseyland,2016-06-22 06:54:57,12.58,6629798205387
Torresshire,2016-03-10 03:35:28,7.86,9239353071769
Kelseyland,2016-06-18 06:03:03,16.77,7223504701591
West Alexis,2016-11-10 08:10:15,12.79,6640917180705
Carrollfort,2016-07-20 14:53:43,21.72,9954379185046
Torresshire,2016-10-21 01:10:36,5.32,7486924635970
Lake Stevenbury,2016-04-19 08:14:00,44.76,9507412203384
South Roy,2016-02-08 04:56:35,31.52,3284017542884
Alvarezhaven,2016-02-15 11:14:12,31.74,5487020911007
Russellport,2016-11-21 20:26:43,11.71,7107770283343
Sandymouth,2016-11-10 10:12:00,29.77,5102585552877
New Andreamouth,2016-01-18 07:04:51,26.08,6981699421038
Eriktown,2016-11-10 08:31:17,39.15,4715353076775
New Andreamouth,2016-01-15 08:09:01,12.29,9016835555517
Alvarezhaven,2016-06-16 18:29:05,32.46,0858631473935
West Jefferyfurt,2016-06-25 17:40:42,35.93,5688977816425
Williamshire,2016-03-16 16:02:46,12.08,2872798800975
Rodriguezburgh,2016-02-19 04:34:57,34.56,7700761099192
New Maryport,2016-11-12 10:00:31,10.45,7465162274950
Yolandafurt,2016-06-04 08:50:50,35.75,1266755807090
New Christine,2016-09-30 05:09:31,36.04,6891426419255
Lake Jennaton,2016-05-23 02:41:41,42.97,0956432297054
Alvarezhaven,2016-03-16 02:01:15,33.62,8974645194719
Lisaville,2016-02-09 23:03:32,30.89,7036924404801
Port Samantha,2016-10-01 01:52:46,43.22,2232921092378
Lisatown,2016-11-09 19:01:11,7.58,7012676828928
Jacobfort,2016-08-07 04:38:32,35.09,8645956613601
West Brittanyton,2016-11-26 12:42:58,22.88,1850096179420
Port Samantha,2016-07-17 10:15:28,14.91,4533043041465
Port Josephfurt,2016-09-25 16:36:30,28.32,6590314190886
Port Martinberg,2016-06-08 13:10:29,23.96,2579264518791
New Aaron,2016-08-31 13:53:58,43.38,0994783421001
Lake Jeffreyland,2016-06-04 19:38:37,34.28,2197992772300
Lake Jennaton,2016-10-07 19:44:40,40.49,4655525490308
West Jefferyfurt,2016-06-07 00:49:56,22.81,3242327231133
Port Johnstad,2016-03-13 13:43:55,30.04,8952976156323
Alyssaberg,2016-09-05 04:28:57,24.74,1702311642823
New Andreamouth,2016-10-16 12:36:53,38.23,9554694502513
Russellport,2016-06-28 12:09:11,6.52,7639754473841
Edwardsbury,2016-01-08 06:41:25,28.75,0652590440355
Lake Jeffreyland,2016-02-07 07:26:32,37.86,2330246783626
East Erin,2016-09-08 17:48:23,23.31,6036769302196
Edwardsbury,2016-05-09 15:54:03,37.34,0397795156693
Russellport,2016-11-17 17:55:22,21.92,5642744495206
Travisville,2016-04-15 12:13:21,15.03,8140799265043
West Brandy,2016-01-04 23:48:30,7.01,8676890827915
South Roy,2016-04-01 08:18:41,42.56,4913703623772
Sarabury,2016-04-01 07:15:24,6.94,1931215121299
Yolandafurt,2016-07-03 03:20:30,21.53,1204646715819
Williamshire,2016-07-19 14:23:41,26.14,3820624502578
South Josephville,2016-01-15 16:18:50,25.83,1637047743967
Port Josephfurt,2016-02-29 14:49:47,42.45,0338242802787
Torresshire,2016-10-20 19:17:17,16.64,6259401722347
Williamshire,2016-03-05 03:54:12,22.03,7577485884485
New Andreamouth,2016-10-26 13:34:45,34.01,2638675141582
Swansonbury,2016-11-16 23:44:23,32.51,6043084594410
Kellershire,2016-03-09 01:06:52,9.0,9197603993608
West Dawnfurt,2016-06-01 08:15:43,30.05,9314512935974
New Jeffrey,2016-11-06 23:32:45,18.1,8778146704138
Kelseyland,2016-01-09 20:28:56,27.21,0831362906446
Mooreview,2016-05-11 00:21:59,22.7,3257317481863
Davistown,2016-10-10 06:48:06,33.06,9124293805447
Lake Jeffreyland,2016-10-09 15:12:41,4.16,9927742208390
Pearsonberg,2016-01-02 10:59:19,17.43,7692020339180
Port Johnstad,2016-06-22 07:30:32,35.35,1751633231390
Arnoldview,2016-06-08 14:23:20,33.23,2561901175214
Port Josephfurt,2016-02-14 23:20:22,32.7,3577231707703
Port Josephfurt,2016-09-25 04:47:07,18.85,0454198708789
Lisaville,2016-12-05 01:52:05,44.61,2441811424155
West Oscar,2016-10-08 16:18:45,25.35,4006937548727
Prattfurt,2016-10-11 16:29:45,37.78,7679067660736
Swansonbury,2016-03-24 17:14:54,7.17,2321894460533
West Sydneyhaven,2016-04-07 10:14:20,8.88,3262903091739
Lake Stevenbury,2016-10-03 00:41:32,14.32,7741014139517
Aprilchester,2016-06-29 11:22:21,9.1,6466731062634
Lisatown,2016-07-08 20:53:54,7.63,1356346590835
Maryside,2016-10-01 05:58:14,11.2,0763698281945
Pamelahaven,2016-05-08 11:55:15,21.15,3914550239889
East Douglas,2016-05-21 09:59:11,11.48,0577914432444
Fosterside,2016-07-09 18:28:08,37.65,4264791605400
Sarabury,2016-11-23 03:08:59,37.17,9141412183460
Rodriguezburgh,2016-08-21 23:47:37,13.49,4674261522531
West Brittanyton,2016-09-17 08:14:01,29.53,6643004963922
Travisville,2016-09-25 03:51:39,39.45,2448021188839
Russellport,2016-11-12 12:46:42,29.56,1850964431407
West Peter,2016-07-13 17:29:17,20.53,5576331342119
Williamshire,2016-01-26 16:52:20,41.72,8891970851608
New Aaron,2016-05-26 06:44:46,39.93,0506548236203
Stewartview,2016-03-30 10:06:54,15.35,3009186281019
South Roy,2016-01-25 00:02:02,42.09,6940433136850
Alyssaberg,2016-01-08 18:50:12,17.03,1841736403845
West Brandy,2016-06-30 22:47:19,25.68,4224290693513
Lisatown,2016-05-24 09:23:11,23.83,0438019181722
Kellershire,2016-06-15 01:32:19,43.76,5649647055667
Zimmermanmouth,2016-11-12 22:15:06,5.27,0885932877834
South Louis,2016-05-05 13:22:04,25.15,6976367855086
East Erin,2016-09-27 12:31:24,12.01,9277783245350
West Brandy,2016-01-24 03:55:23,32.4,0157087758710
New Jeffrey,2016-11-07 07:30:44,43.51,2707900923917
West Brittanyton,2016-10-21 01:04:43,32.43,9032710351395
Lake Sarashire,2016-05-03 17:43:44,32.53,1725233941812
West Oscar,2016-05-02 15:06:43,7.42,1342155568240
South Louis,2016-01-26 11:21:34,23.67,1887960407761
West Dawnfurt,2016-03-22 00:46:40,16.97,9155756590990
Torresshire,2016-10-05 13:00:56,9.6,8443023570181
New David,2016-02-17 21:34:54,6.49,0128496622626
Lisaville,2016-01-02 09:04:22,31.16,2386664973163
Russellport,2016-10-05 14:04:13,17.69,5168390301277
Lisatown,2016-01-10 04:34:52,17.05,3622314211636
Port Martinberg,2016-07-02 14:51:46,25.02,2742462062414
Rodriguezburgh,2016-11-23 11:12:21,20.32,7880452100175
South Josephville,2016-04-04 16:33:16,25.69,1133047034703
Yolandafurt,2016-09-27 15:31:45,21.79,0613467789601
Zimmermanmouth,2016-08-21 05:53:52,40.95,5672693632216
Lake Jennaton,2016-05-05 08:14:52,15.81,3507008623912
New Christine,2016-03-01 12:45:29,38.17,1336892846655
Prattfurt,2016-01-11 21:18:01,12.9,5530092860060
Pamelahaven,2016-03-10 14:48:07,34.67,9143800867747
Pearsonberg,2016-05-25 21:08:21,39.59,6723209307056
Kelseyland,2016-07-22 19:28:21,35.71,1234880130185
South Bryanstad,2016-09-11 05:26:37,34.58,9543806768633
West Oscar,2016-10-26 13:38:35,9.57,0558835210731
Rodriguezburgh,2016-06-30 14:48:54,35.86,3609361523059
New Andreamouth,2016-02-22 18:51:27,11.92,5787493616752
Pamelahaven,2016-10-13 15:13:25,21.09,2359390080566
New Jeffrey,2016-04-17 01:14:26,6.14,8594963223597
Zimmermanmouth,2016-10-21 04:10:04,24.69,9508846094814
Kelseyland,2016-11-26 02:34:57,15.49,5187807155760
Stewartview,2016-04-10 01:26:26,11.93,8887064721766
West Brittanyton,2016-01-09 13:57:10,30.28,3228901013104
West Brittanyton,2016-06-05 00:50:57,39.15,0559226537321
Mooreview,2016-07-11 18:46:36,19.51,2835637288297
Smithhaven,2016-09-03 11:34:41,13.05,2352819826103
Fosterside,2016-09-03 01:10:02,13.37,8859934081119
Pearsonberg,2016-02-16 17:47:41,8.7,5920023199381
South Roy,2016-05-13 04:28:42,14.85,7755858811799
Port Johnstad,2016-07-14 08:16:32,5.97,1910592368893
Yolandafurt,2016-09-16 14:36:50,20.44,3649222420394
Pearsonberg,2016-10-17 23:01:10,29.6,8058328163862
Sarabury,2016-10-23 02:40:28,17.23,1977978528067
Port Martinberg,2016-04-05 18:06:02,5.32,2338260053367
Port Johnstad,2016-07-22 11:27:31,10.88,1261252469017
Carrollfort,2016-10-01 04:18:59,12.76,2385786307986
Kimberlychester,2016-11-12 03:56:46,21.25,1900612777804
Yolandafurt,2016-08-04 23:06:32,36.08,9895622307900
Port Martinberg,2016-04-03 12:48:22,37.88,4962531926258
Rodriguezburgh,2016-03-11 11:58:09,42.88,9130331181244
South Louis,2016-09-05 05:03:02,4.23,8839515131785
Pamelahaven,2016-04-23 09:33:27,37.55,7632486767202
West Brittanyton,2016-01-06 04:35:41,8.81,7136420965025
West Sydneyhaven,2016-02-24 06:48:52,42.96,0052775545231
South Louis,2016-06-25 08:50:25,20.24,6055268563532
South Louis,2016-05-16 09:42:27,18.15,8391398161414
New Maryport,2016-07-01 10:14:52,27.13,0382199011501
Kellershire,2016-07-27 23:00:25,43.87,4038581497311
New Christine,2016-07-16 04:10:39,22.62,2709317524893
Davistown,2016-04-11 20:10:45,17.32,8393410447872
New Aaron,2016-05-11 23:11:37,41.39,6357669957577
Nguyenbury,2016-01-23 11:39:17,39.29,2341137532544
Eriktown,2016-10-01 16:31:42,14.5,5347678591955
Sandymouth,2016-04-25 17:56:42,23.89,2912261745379
Aprilchester,2016-05-16 02:36:06,18.11,5417062924680
Alvarezhaven,2016-09-19 16:01:49,27.51,6282665852239
Alvarezhaven,2016-05-16 15:33:14,6.45,8939751998750
Torresshire,2016-09-23 14:32:48,41.2,4024780961494
Kellershire,2016-05-26 02:37:52,20.39,1880098130006
Jacobfort,2016-06-04 22:31:57,37.38,0906007537108
Edwardsbury,2016-07-19 20:04:23,13.27,3571086569028
Antoniomouth,2016-05-05 18:12:05,14.46,7446807041342
Nguyenbury,2016-01-27 07:00:28,22.38,7425425924510
Lake Jeffreyland,2016-04-13 21:40:52,22.48,3582852745980
East Douglas,2016-08-01 01:21:55,28.37,4589100972654
Kimberlychester,2016-11-24 08:36:27,12.55,0558100056378
Williamshire,2016-10-24 22:12:48,39.6,3882385067550
Port Martinberg,2016-03-29 02:03:35,16.0,2860657960977
West Peter,2016-08-25 12:03:53,41.98,8601849653888
Kellershire,2016-11-20 16:46:09,22.01,4367913867547
Aprilchester,2016-08-17 21:24:26,14.39,4490937531153
East Erin,2016-05-18 20:48:05,12.13,1266215264012
Port Johnstad,2016-11-01 20:52:15,41.09,9067296393743
South Bryanstad,2016-09-16 09:02:02,25.82,5264899878521
Lake Jennaton,2016-09-03 07:14:23,8.89,6023947302499
New Aaron,2016-06-27 11:28:34,37.02,5355985559469
Lisatown,2016-04-13 10:09:58,12.2,6017161751300
South Louis,2016-07-15 07:48:18,24.84,4997876249830
Alvarezhaven,2016-01-27 10:38:40,6.72,6152998520191
West Jefferyfurt,2016-07-23 13:10:00,24.4,6114053475907
West Jefferyfurt,2016-02-03 00:54:14,5.8,4393925880724
Stewartview,2016-10-10 06:20:58,13.9,4005866140934
West Brittanyton,2016-07-07 13:33:03,24.27,9330634223713
Spencertown,2016-11-22 10:05:47,4.79,2729162668443
New Jeffrey,2016-09-22 23:52:38,21.44,8763732577685
New Aaron,2016-09-30 09:45:03,35.26,4769926083028
South Bryanstad,2016-11-16 22:51:16,13.58,3696811450171
Davidtown,2016-04-12 21:45:55,30.19,9023918750752
Prattfurt,2016-08-05 20:08:15,32.12,4506575381521
West Alexis,2016-11-06 19:02:42,29.01,4924471900019
Sarabury,2016-04-06 21:02:54,7.14,6096364843852
Antoniomouth,2016-03-09 08:07:17,31.2,1712057358094
West Brandy,2016-03-23 07:35:25,38.48,1506716802765
Fosterside,2016-12-04 21:31:45,21.49,5128740240083
South Louis,2016-11-22 15:34:11,35.27,3627438789238
Eriktown,2016-09-06 07:01:34,41.11,8990582387342
Alvarezhaven,2016-07-04 04:28:22,33.31,0306054352684
New David,2016-05-25 07:40:52,24.32,7741295871755
Kimberlychester,2016-11-19 09:53:46,25.99,0149474167977
Lisatown,2016-08-07 23:07:09,15.09,6098402365128
East Erin,2016-04-30 11:04:53,9.34,6037776836315
Port James,2016-12-04 06:16:36,15.77,2259499336994
New Samanthaside,2016-06-05 14:36:58,39.38,3647873452658
Port Alexandria,2016-07-29 09:30:09,24.86,2962960319234
Lake Brenda,2016-08-26 03:07:30,20.97,5231983896020
Campbellport,2016-03-02 09:59:04,41.53,5956974893832
Rodriguezview,2016-01-28 06:54:42,28.01,2553550911701
New Brandonborough,2016-05-21 12:30:19,27.03,5950100513601
Port Jose,2016-06-16 00:12:15,49.23,5244063123954
West Paulport,2016-10-01 00:42:24,32.71,1539208688431
West Tony,2016-09-18 10:26:14,23.83,2029581191356
North Tara,2016-11-23 07:44:07,31.8,0921596947671
West Tony,2016-08-27 08:35:50,27.11,6369211091172
Campbellport,2016-03-30 05:26:39,47.2,3822028879041
South Shannonborough,2016-02-11 19:51:25,13.52,3795802163318
North Tara,2016-11-14 17:35:08,20.8,1029835833712
Thomastown,2016-06-16 18:15:22,21.39,1987163423763
South Shannonborough,2016-03-20 15:01:27,19.89,3845871211684
South Gracechester,2016-04-14 10:02:49,48.86,1957278032099
Jeffreyton,2016-11-10 22:40:53,19.64,7108882723871
New Jessicamouth,2016-01-09 09:30:18,18.95,2895933324303
Clarkstad,2016-07-15 16:34:16,44.96,5858467951626
New Jessicamouth,2016-11-03 10:35:40,38.79,0740553329134
Johnland,2016-06-10 14:01:07,15.35,6010029428604
West Tony,2016-01-28 21:44:57,39.15,1038754510925
Rodriguezview,2016-10-16 00:30:11,26.03,1287910457837
New Samanthaside,2016-07-12 21:06:49,36.77,0514782728712
Kyleton,2016-01-22 12:02:18,30.96,8748468059988
Johnland,2016-07-20 00:13:54,39.87,6430495308819
Anitamouth,2016-01-03 16:21:46,43.54,2473012019465
Port Alexandria,2016-11-14 09:13:23,13.62,5294797879566
Port Michelleview,2016-03-07 08:29:49,39.84,3865985959715
Jeffreyton,2016-08-29 19:38:58,40.59,8074321661518
New Samanthaside,2016-09-01 16:40:01,25.63,3618969452159
New Lynn,2016-04-26 13:23:40,25.08,7939436769904
Paulfort,2016-06-16 06:23:19,26.42,0457880464635
Lake Brenda,2016-03-23 02:36:53,17.03,5828512638444
West Pamelaborough,2016-06-05 11:12:13,15.28,1222008498286
Port James,2016-05-16 21:25:03,26.26,4051110168629
Port James,2016-01-04 22:46:29,20.25,3994763896598
West Pamelaborough,2016-11-11 17:09:36,35.66,8866001802935
Kyleton,2016-03-25 04:31:28,42.69,4236972438480
Port James,2016-01-27 19:25:42,21.86,2433830274897
East Jenniferchester,2016-01-30 09:35:36,22.29,8495395457867
Carrollbury,2016-05-09 03:12:10,25.0,0485795568537
Webstertown,2016-05-09 12:29:16,26.06,0848495615756
Conwaymouth,2016-10-14 03:11:59,46.57,0772729607555
Conwaymouth,2016-09-29 22:24:04,43.1,0392080056948
New Samanthaside,2016-08-17 19:09:51,28.05,3545873204669
Jasonfort,2016-11-06 09:45:39,29.92,7780702340033
Port James,2016-05-30 15:35:47,38.05,0424462809740
New Brandonborough,2016-04-26 19:15:18,27.95,7273596757686
West Evan,2016-08-09 02:20:20,39.26,2350874801479
Webstertown,2016-10-14 02:13:10,46.43,5706208902485
New Jessicamouth,2016-10-16 15:52:27,44.09,3992141200784
Paulfort,2016-01-07 05:55:13,43.87,1010359511088
Jeffreyton,2016-10-24 06:36:39,27.55,5013373885070
New Samanthaside,2016-05-19 15:25:45,49.72,7380786579345
Sarahview,2016-01-24 01:34:09,21.42,4350977208586
South Jennifer,2016-10-05 12:22:37,39.24,1148273096494
Thomastown,2016-11-12 23:53:40,34.85,8529093151861
South Jennifer,2016-11-07 05:30:12,18.97,2871370237024
Floresberg,2016-07-03 11:24:38,18.21,4098574795183
New Jessicamouth,2016-09-15 12:09:25,26.41,8459455899004
Williamchester,2016-08-28 17:40:49,30.72,8203822920323
West Pamelaborough,2016-02-27 18:49:45,44.51,3199484646495
West Tony,2016-04-30 22:02:46,19.88,0606026211071
Williamchester,2016-09-10 19:11:19,41.04,4383983578923
Johnland,2016-05-27 16:22:49,25.94,3155411343394
Port Jose,2016-04-22 08:46:03,19.74,0950684475611
New Lynn,2016-05-21 04:28:24,18.32,0407937529572
Port Michelleview,2016-09-13 10:15:29,15.77,2906114536788
Martinmouth,2016-10-01 16:59:07,15.78,7253951228785
New Samanthaside,2016-05-22 04:11:49,33.72,7639215386925
Rodriguezview,2016-05-21 02:13:31,44.16,4218436943945
Johnland,2016-09-20 10:51:56,31.94,4796950441388
New Brandonborough,2016-08-21 17:10:16,47.12,0354052933497
Jeffreyton,2016-07-15 12:47:02,33.16,9369949433920
Webstertown,2016-02-07 20:42:57,48.44,8381556183648
Johnland,2016-07-23 20:37:28,24.86,8890795921633
Port James,2016-06-05 02:06:00,14.67,9583600979958
Sarahview,2016-09-27 14:09:57,30.98,3354457528400
Thomastown,2016-08-28 05:02:29,12.33,0276829037576
Kyleton,2016-03-08 01:12:42,35.19,2681798433010
South Jennifer,2016-06-29 13:25:23,12.45,2425173624774
Lake Brenda,2016-04-10 06:47:12,46.13,7673158091683
North Tara,2016-09-18 04:02:49,14.46,4928625444060
Jeffreyton,2016-07-05 19:18:31,28.63,0456736587870
New Samanthaside,2016-09-04 01:09:10,46.22,7969279660182
Lake Brenda,2016-04-04 10:48:47,15.0,1887155538379
Port Jose,2016-08-31 16:10:08,43.44,0306580935122
Clarkstad,2016-06-20 22:14:27,15.69,8071737640007
Port Guytown,2016-05-23 23:19:25,23.37,2895832299221
West Evan,2016-04-05 16:12:46,12.92,2977589133604
Thomastown,2016-04-24 11:36:54,13.48,6397734718122
Port Guytown,2016-08-17 05:04:53,24.07,4324667745620
East Jenniferchester,2016-04-22 00:41:37,37.62,6197422878141
Port Michelleview,2016-06-10 15:07:17,22.27,3653689097044
New Cindyborough,2016-09-25 16:34:43,35.8,3880166548267
South Shannonborough,2016-11-25 17:40:02,25.58,7061878883457
Thomastown,2016-09-26 06:29:54,18.97,0085030914220
East Jenniferchester,2016-06-13 19:28:51,15.6,5582773710232
Port Alexandria,2016-08-16 17:42:34,47.71,3640372608991
Johnland,2016-03-13 20:41:46,31.01,7266309914360
Port Guytown,2016-11-01 15:12:54,24.69,5729585363571
South Gracechester,2016-10-09 20:53:10,38.01,9533525908489
New Cindyborough,2016-08-18 13:22:49,25.48,7847736737731
Sarahview,2016-08-15 08:03:40,48.07,7858530738749
New Cindyborough,2016-04-16 08:49:04,31.24,0726573408301
South Shannonborough,2016-07-17 18:36:20,14.33,6590368382510
Anitamouth,2016-06-01 22:47:11,27.44,1552303233665
East Jenniferchester,2016-07-14 15:33:37,34.73,4810430377667
New Lynn,2016-08-19 22:01:40,34.17,6163833223610
South Jennifer,2016-06-06 19:55:42,17.89,8537426876183
West Paulport,2016-07-14 14:16:05,42.78,3126498704132
New Lynn,2016-11-27 22:50:09,29.71,4205314056255
Kyleton,2016-11-08 20:18:01,22.28,0249199309598
Port Jose,2016-06-06 06:13:06,27.74,5015660682102
Port Guytown,2016-09-19 12:07:25,46.84,2930116010731
Port Michelleview,2016-06-15 02:16:48,26.18,4446640562892
Campbellport,2016-11-17 07:00:34,24.17,9077149378919
Paulfort,2016-05-22 13:33:47,39.37,5353210611708
West Evan,2016-07-25 18:46:38,40.65,6288459692067
South Jennifer,2016-07-25 08:16:21,45.26,3555066079707
Port Guytown,2016-04-19 23:46:03,24.2,7878066980306
New Michelleberg,2016-11-17 19:04:51,27.33,4786622689927
Rodriguezview,2016-11-26 16:39:59,25.1,7213759774495
East Jenniferchester,2016-11-21 17:26:21,39.17,9394274730970
Williamchester,2016-05-06 02:59:25,31.91,5362699747075
Rodriguezview,2016-08-25 09:46:58,36.38,2499929698661
Thomastown,2016-02-03 06:17:41,41.24,4015619225467
New Lynn,2016-08-30 13:21:00,25.79,5191872296419
Kyleton,2016-09-23 20:14:10,33.83,1461082145741
South Shannonborough,2016-11-25 04:23:13,44.67,0235371347427
Port James,2016-01-05 05:44:27,26.3,4033584825314
Port Jose,2016-03-23 08:35:04,35.35,4835653759472
West Evan,2016-01-10 09:49:08,40.85,8256782275378
Campbellport,2016-06-15 20:20:35,46.98,6390609717763
Kyleton,2016-11-20 08:43:54,24.84,0671093638632
Port Alexandria,2016-01-09 06:20:29,17.09,6414632699046
Webstertown,2016-05-08 09:30:42,12.17,9397777219034
Clarkstad,2016-08-14 21:01:38,34.01,4180626937976
Jeffreyton,2016-06-30 13:38:30,29.0,9608406536911
South Jennifer,2016-11-23 17:09:59,25.01,6986989902594
Kyleton,2016-06-29 22:54:56,40.12,2118760201266
Paulfort,2016-07-24 14:55:43,29.91,0150411814694
North Tara,2016-08-10 01:31:18,26.76,1966267269736
Jasonfort,2016-04-13 11:32:30,38.57,9211220548390
Johnland,2016-11-21 00:48:22,42.16,4680224996936
Clarkstad,2016-06-23 10:01:29,18.12,8618074281922
West Pamelaborough,2016-02-06 20:38:08,45.0,7116322157575
Rodriguezview,2016-01-30 05:13:05,16.08,5896683170001
North Tracyfort,2016-05-07 11:43:48,19.69,4573622856127
Port James,2016-04-24 17:14:17,22.79,4853299324427
Floresberg,2016-02-27 21:59:10,46.02,0669238029346
Jeffreyton,2016-07-16 13:08:15,49.34,9077353760081
West Paulport,2016-02-16 02:32:49,15.82,4212374850877
Port Guytown,2016-03-07 10:07:01,26.48,9572799894722
Rodriguezview,2016-01-15 23:03:21,34.6,7242571684880
West Tony,2016-05-25 06:30:46,16.12,7605115191082
Port Guytown,2016-07-09 13:57:46,39.84,9141056397087
Kyleton,2016-01-10 22:38:28,29.23,5189958330782
North Tracyfort,2016-09-21 01:28:24,40.54,2577864807420
Port Jose,2016-01-08 17:03:03,44.39,7718912986888
West Tony,2016-01-24 02:58:44,24.34,8755639016046
Jeffreyton,2016-03-21 10:00:13,42.94,6080403204711
Johnland,2016-10-29 11:10:08,48.46,9112825944047
Conwaymouth,2016-04-14 11:33:57,15.59,3955373212352
West Paulport,2016-11-11 12:05:26,32.18,4534167022149
Martinmouth,2016-09-13 05:50:40,39.92,0155794037869
Port Jose,2016-11-12 21:20:21,22.23,5186267317558
Tiffanyton,2016-03-18 22:23:02,27.56,9111212410554
Anitamouth,2016-01-29 20:03:47,41.74,4547643471379
New Michelleberg,2016-06-21 15:52:21,31.77,2821566079327
Thomastown,2016-10-28 20:46:36,48.63,4794095403216
Martinmouth,2016-11-07 00:57:33,24.76,2090749775206
New Cindyborough,2016-05-29 02:25:53,48.76,8949387752145
Floresberg,2016-01-25 00:12:42,37.13,0949364469163
East Jenniferchester,2016-01-09 08:16:24,19.43,3140536371209
West Pamelaborough,2016-11-15 04:57:03,39.43,9917671288754
Port Alexandria,2016-05-11 17:15:14,38.47,7189369952182
New Samanthaside,2016-04-17 15:18:51,22.32,0617327795375
West Tony,2016-05-16 07:56:11,21.18,4405297556074
Kyleton,2016-07-30 17:11:06,35.13,2764828683026
Port James,2016-04-02 08:25:37,32.73,5462893938573
Conwaymouth,2016-02-02 05:02:42,33.01,5967628978263
North Tracyfort,2016-11-24 21:37:31,24.57,2537949312003
West Paulport,2016-06-16 09:17:40,25.54,2292878802291
Jasonfort,2016-10-15 03:31:31,21.43,5373940569247
Sarahview,2016-01-19 13:53:59,43.51,5710760111353
Johnland,2016-02-04 17:52:10,15.91,1874282123271
Port Alexandria,2016-10-13 03:59:47,33.28,1052173055744
Port Alexandria,2016-09-30 06:44:31,21.51,4852023321121
Sarahview,2016-08-29 20:57:53,19.14,9524692301111
Floresberg,2016-04-16 06:43:35,37.54,1700159036187
Kyleton,2016-04-18 23:04:09,45.73,4804713241981
Lake Brenda,2016-04-04 15:00:57,43.37,9969031014367
New Brandonborough,2016-04-18 15:33:56,36.79,4705955883246
New Lynn,2016-06-14 20:08:50,37.84,3819903517457
West Pamelaborough,2016-01-14 10:14:35,28.57,1476721533971
Port Michelleview,2016-06-15 09:49:26,15.86,5824224992980
Jasonfort,2016-09-19 16:12:44,47.02,8675079475534
West Evan,2016-10-12 03:10:17,14.71,9922952516174
Webstertown,2016-06-29 21:08:12,38.73,5511135048218
New Brandonborough,2016-03-06 19:39:18,45.81,7875186572053
West Pamelaborough,2016-03-16 01:34:04,15.15,1720905556820
Conwaymouth,2016-06-01 05:46:21,12.72,3515642488408
Carrollbury,2016-06-09 05:04:24,49.47,0617204620844
West Evan,2016-07-18 15:02:01,12.64,5273569127197
New Brandonborough,2016-09-03 15:42:49,29.58,5251620933413
Johnland,2016-04-26 02:04:14,44.69,5845918134639
Port James,2016-06-10 07:17:00,44.75,0727817561646
Jasonfort,2016-05-10 11:11:41,26.6,7210392911232
West Tony,2016-11-23 03:39:55,19.09,2278107678769
Port James,2016-02-07 12:25:28,40.07,7695306000262
Lake Brenda,2016-08-03 02:55:14,28.66,9852716564731
Rodriguezview,2016-04-13 15:37:06,42.79,3463916031617
New Jessicamouth,2016-06-26 09:05:48,26.17,1455925680803
North Tara,2016-06-06 01:12:34,42.16,4291626115971
Paulfort,2016-08-26 19:52:46,26.99,5563290424550
Port James,2016-01-11 23:27:53,39.66,7936265883399
New Brandonborough,2016-09-24 05:27:18,46.86,7317308291126
West Pamelaborough,2016-01-27 00:09:03,49.48,4491450664304
New Jessicamouth,2016-10-01 17:03:01,19.72,2110231519290
Floresberg,2016-06-13 03:18:43,35.33,1134742931687
Lake Brenda,2016-07-14 19:37:59,33.61,6644364498185
Sarahview,2016-01-01 06:02:28,32.92,1488051243765
Jasonfort,2016-10-04 12:19:53,12.46,5645987335032
Campbellport,2016-02-01 21:28:29,40.34,2656304167956
New Samanthaside,2016-04-23 06:36:42,30.86,7624846176540
Tiffanyton,2016-07-12 10:50:49,26.13,0283064332960
Port Alexandria,2016-03-16 12:26:35,13.32,6677577128884
New Lynn,2016-03-23 18:39:03,27.2,2019066981961
New Samanthaside,2016-11-26 00:34:37,48.8,4428266158994
New Cindyborough,2016-03-20 19:51:54,13.52,9380132596512
Port James,2016-01-10 23:39:42,32.32,4224453478049
Sarahview,2016-07-19 19:09:38,25.19,4384430571337
West Paulport,2016-09-28 15:40:39,43.63,3170172661044
New Brandonborough,2016-09-08 06:20:28,37.15,7658679118958
Webstertown,2016-02-06 09:12:29,28.23,0702835367463
